week,player_id,player,pos,team,team_name,g,snaps,targets,rec,rec_yds,air_yds,yac,td,adot,racr,wopr,target_pct,air_pct,half_ppr_pts,ppr_pts,std_pts,half_ppr_ppg,ppr_ppg,std_ppg,touches,touches_pg
4,00-0038606,Parker Washington,WR,JAC,Jaguars,1,58,2,0,0,27,0,0,13.5,0.0,19.64,6.67,13.78,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,1,1
4,00-0033307,Kendrick Bourne,WR,SF,49ers,1,44,4,1,17,32,1,0,8.0,0.5313,25.4,11.76,11.07,2.2,2.7,1.7,2.2,2.7,1.7,1,1
4,00-0038090,Skyy Moore,WR,SF,49ers,1,8,1,0,0,8,0,0,8.0,0.0,6.35,2.94,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4,00-0032775,Demarcus Robinson,WR,SF,49ers,1,25,2,1,20,31,0,0,15.5,0.6452,16.33,5.88,10.73,2.5,3.0,2.0,2.5,3.0,2.0,1,1
4,00-0038465,Malik Heath,WR,GB,Packers,1,19,1,1,9,8,1,0,8.0,1.125,6.95,2.78,3.98,1.4,1.9,0.9,1.4,1.9,0.9,1,1
4,00-0039410,Ryan Flournoy,WR,DAL,Cowboys,1,16,2,2,14,7,7,0,3.5,2.0,9.63,5.41,2.17,3.6,4.6,2.6,3.6,4.6,2.6,3,3
4,00-0039880,Malik Washington,WR,MIA,Dolphins,1,0,3,2,13,9,13,0,3.0,1.4444,22.6,12.0,6.57,3.1,4.1,2.1,3.1,4.1,2.1,4,4
4,00-0036182,Nick Westbrook-Ikhine,WR,MIA,Dolphins,1,0,1,1,1,-4,5,0,-4.0,-0.25,3.96,4.0,-2.92,0.6,1.1,0.1,0.6,1.1,0.1,1,1
4,00-0039798,Isaiah Davis,RB,NYJ,Jets,1,0,2,2,18,9,9,0,4.5,2.0,14.1,7.41,4.27,3.7,4.7,2.7,3.7,4.7,2.7,5,5
4,00-0038120,Breece Hall,RB,NYJ,Jets,1,0,6,5,30,27,12,0,4.5,1.1111,42.29,22.22,12.8,13.6,16.1,11.1,13.6,16.1,11.1,19,19
4,00-0039794,Braelon Allen,RB,NYJ,Jets,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.6,2.6,2.6,2.6,2.6,2.6,4,4
4,00-0033943,Josh Reynolds,WR,NYJ,Jets,1,0,2,0,0,28,0,0,14.0,0.0,20.4,7.41,13.27,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4,00-0037740,Garrett Wilson,WR,NYJ,Jets,1,0,8,6,76,78,24,1,9.75,0.9744,70.32,29.63,36.97,16.6,19.6,13.6,16.6,19.6,13.6,6,6
4,00-0034521,Allen Lazard,WR,NYJ,Jets,1,0,1,1,8,5,3,0,5.0,1.6,7.21,3.7,2.37,1.3,1.8,0.8,1.3,1.8,0.8,1,1
4,00-0036410,Tee Higgins,WR,CIN,Bengals,1,0,6,3,32,79,6,0,13.1667,0.4051,74.22,27.27,47.59,4.7,6.2,3.2,4.7,6.2,3.2,3,3
4,00-0036900,Ja'Marr Chase,WR,CIN,Bengals,1,0,8,5,23,46,13,0,5.75,0.5,73.94,36.36,27.71,4.8,7.3,2.3,4.8,7.3,2.3,5,5
4,00-0038597,Chase Brown,RB,CIN,Bengals,1,0,3,3,31,-2,33,0,-0.6667,-15.5,19.61,13.64,-1.2,8.6,10.1,7.1,8.6,10.1,7.1,13,13
4,00-0033526,Samaje Perine,RB,CIN,Bengals,1,0,1,0,0,-3,0,0,-3.0,0.0,5.55,4.55,-1.81,0.4,0.4,0.4,0.4,0.4,0.4,1,1
